,Place,Person,Post,Share,Date
87,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],EP53 เจอกันกลางเดือนนี้ที่บ้านกระเหรี่ยงคอยาวจ้า,,2021-03-13 12:25:00.000000
88,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ปาเทดใกล้จะเปิดแล้วใช่มั้ย?
พาดปอดขึ้นราหมดแล้วนะ 🥲",,2021-03-08 21:14:00.000000
89,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"Lannna Craft Originality
เส้นทางท่องเที่ยว ชมงานงานศิลป์ล้านนา
ที่ยังสืบสานวิถีหัตถศิลป์อย่างประณีต ในขณะเดียวกันก็ให้ความรู้สึกถึงความคิดสร้างสรรค์ที่ทรงคุณค่าที่มุ่งพัฒนาสู่ตลาดความเป็นสากล
… เพิ่มเติม",,2021-03-04 20:56:00.000000
90,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],เข้าหน้าร้อนแล้ว เสื้อกันหนาวยังใส่ไม่หมดเลย แฮร่ 😂,,2021-03-04 10:26:00.000000
91,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],EP52 ดอยอ่างขาง อีกหนึางช่องทางในการติดตามจ้า,,2021-03-02 09:39:00.000000
92,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ดอยอ่างขาง ชื่อที่คุ้นหูในสถานที่ท่องเที่ยวที่โด่งดังของจังหวัดเชียงใหม่ และการเดินทางเข้าไปสัมผัสสถานที่แห่งนี้ครั้งแรกของผม กับบรรยากาศของดอยอ่างขาง ที่แปลกตาออกไป
IG : Thegaijintrips
ติดต่อโฆษณาได้ที่ Facebook Fanpage : https://www.facebook.com/rayron.tv",,2021-03-01 07:26:00.000000
93,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"พาไบค์เกอร์พลอย ไปเที่ยว 🤣
Pigkaploy
#PigkaployXTheGaijinTrips",,2021-02-27 12:23:00.000000
94,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],ต้นเดือนนี้กับ EP52 ดอยอ่างขาง ในฉบับ Gaijin 🙂,,2021-02-26 18:52:00.000000
95,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],,,2021-02-20 16:06:00.000000
96,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เมื่อคืนนี้ข้าน้อยได้สร้าง Clubhouse สำเร็จแล้ว
ใครอยากเข้ามาติดตามเพื่อยกมือพูดคุยกันก็ในนี้ได้เลยนะขอรับ
#เบนซัง 🐾",,2021-02-20 10:24:00.000000
97,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"EP51 โมโกจู
แบกเป้ไปเที่ยวกับพี่ชาย
อีกหนึ่งช่องทางในการติดตามจ้า",,2021-02-17 11:25:00.000000
98,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP51 โมโกจู 4วัน3คืน
ผมออกเดินทางโดยพาพี่ชายไปยังยอดเขาโมโกจู ซึ่งเป็นยอดเขาที่หลายคนใฝ่หาอยากจะไปให้ได้สักครั้งในชีวิต กับภารกิจนำเบอร์ดี้สูตรหวานน้อย… เพิ่มเติม",,2021-02-16 07:21:00.000000
99,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ได้เวลา ""พาพี่ชาย ไปทรมาน"" ณ ยอดเขาโมโกจู พบกันพรุ่งนี้จ้า 😂
#โมโกจู",,2021-02-15 14:58:00.000000
100,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เราไม่ใช่ไลฟ์โค้ชนะ...
แค่คนเดินทางที่อยากจะขอบคุณหลายๆคนที่ติดตามกันมาจน 500,000 subscribe youtube บางทีเราอาจจะมาถึงจุดนี้โดยไม่ได้หวังผลจากสิ่งนี้สักเท่าไหร่ แต่เรามีแพชชั่นกับมันและรักที่จะทำมันเท่านั้น… เพิ่มเติม",,2021-02-11 18:53:00.000000
101,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"พลอยชวนจบแล้วไปเที่ยวไหนต่อ?
#Pikaploy","Pigkaploy x The Gaijin Trips
Soon!
ดูคำแปล",2021-02-04 16:35:00.000000
102,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"อีกหนึ่งช่องทางในการติดตาม
EP50 พัทยา กลับบ้านไปหาเรื่องราวที่เราหลงลืมไป
ในวันพัทยาเงียบงัน",,2021-02-02 19:36:00.000000
103,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP50 พัทยา 2วัน1คืน
กลับมาเที่ยวบ้านเราสักครั้ง กับพัทยาในอีกมุม ที่คิดว่าทั้งผมและหลายๆคนอาจจะยังไม่รู้จัก… เพิ่มเติม",,2021-02-01 17:35:00.000000
104,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"อีกหนึ่งช่องทางในการติดตามกับ
EP49 บ้านผาฮี้ ขอบคุณเพื่อนๆที่ติดตามกันมาทุกๆคนด้วยนะครับ 🙏🙂",,2021-01-26 13:16:00.000000
105,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP49 บ้านผาฮี้ 2วัน1คืน
หลังจากการโบกรถขึ้นมาจนถึงภูชี้ดาวแล้ว บนยอดของภูชี้ดาว ก็ทำให้ผมได้พบกับเพื่อนระหว่างทางที่จะนำพาผมออกเดินทางต่อไปยังจุดหมายที่ตั้งเป้าไว้… เพิ่มเติม",,2021-01-25 07:16:00.000000
106,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"EP48 โบกรถขึ้น ภูชี้ฟ้า
อีกหนึ่งช่องทางในการติดตามจ้า 🙏",,2021-01-16 10:53:00.000000
107,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP48 ภูชี้ฟ้า 2วัน2คืน
เส้นทางที่ไม่เรียบง่ายกับการแบกเป้เที่ยวคนเดียวที่ไม่มีพาหนะเป็นของตัวเอง การโบกรถและการเดินทางที่ต้องพึ่งพาผู้อื่นจึงเป็นเรื่องสำคัญที่สุด ณ ขณะนั้น… เพิ่มเติม",,2021-01-15 10:48:00.000000
108,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"Rayron X Gaijin ExtraScene บทที่4
พี่เรเกือบลืมลง 😂🙏",,2021-01-10 08:34:00.000000
109,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],Gaijin in สตูล EP47 อีกหนึ่งช่องทางในการติดตามครับ,,2021-01-05 11:29:00.000000
110,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP47 สตูล GEOPARK 2วัน 1คืน
อีกหนึ่งดินแดนที่เต็มไปด้วยเรื่องราวของอดีตกาลของการกำเนิดโลกซึ่งดูจะไกลตัวเมื่อได้พูดถึง แต่เมื่อการเดินทางกลับไปยังจังหวัดสตูลครั้งนี้… เพิ่มเติม",,2021-01-04 07:24:00.000000
111,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"สวัสดีปี 2021 กับการเดินทางครั้งใหม่ ในช่วงที่โควิดระบาดและการเดินทางที่ทุลักทุเล ถ้าผ่านเรื่องยากๆเหล่านี้ไปแล้ว หวังว่าทุกคนคงจะได้ใช้ชีวิตในแบบที่ตัวเองต้องการได้นะครับ ขอให้ทุกท่านสุขภาพแข็งแรงและปลอดภัยในทุกวันครับ
Photo date 1.1.21
#HNY #TheGaijinTrips",,2021-01-01 13:45:00.000000
112,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"วันพักผ่อนกับการเดินทางที่ยาวนาน ณ บางแสน วันนี้คงเป็นวันที่ต้องเซ็ตระบบทั้งคนทั้งรถใหม่ โดยรถแม่บ้านที่ต้องการการดูแลไปกับน้ำมันเครื่อง Shell Advance AX7
ซึ่งใครสนใจที่จะดูแลเครื่องยนตร์ด้วยน้ำมันเครื่อง… เพิ่มเติม",,2020-12-25 14:28:00.000000
113,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ไปกันต่อ!!!!
กับ Scene ที่ยังไม่ได้เล่า กับเรื่องราวที่คุณยังไม่ได้เห็น ใน Extra scene บทที่ 3",,2020-12-24 10:11:00.000000
114,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"สิ้นสุดการเดินทางกับ กรุงเทพ-เบตง บที่4 ขอบคุณทุกท่านที่ติดตามเรามา
อีกหนึ่งช่องทางในการติดตาม Gaijin Chanel",,2020-12-23 10:52:00.000000
115,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ปลายทางข้างหน้าคงอีกไม่ไกล บทสรุปของการเดินทางจะออกมาในรูปแบบไหนในการเดินทางกว่า14วันจากกรุงเทพมายังเบตง ติดตามกันในบทสรุปสุดท้าย บทที่4
#กรุงเทพเบตง #RayronXGaijin",,2020-12-22 17:51:00.000000
116,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"RayronXGaijin Extra Scene บทที่ 2
Scene ที่ยังไม่ได้เล่า กับเรื่องราวที่คุณยังไม่ได้เห็น
#กรุงเทพเบตง #RayronXGaijin #roadtrip",,2020-12-18 09:55:00.000000
117,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"บทที่3 เริ่มเข้าสู่ความเข้มข้นขึ้นทุกที ระยะทางคงอีกไม่ไกลแล้วที่จะไปยังจุดหมาย #กรุงเทพเบตง #RayronXGaijin
อีกหนึ่งช่องทางในการติดตาม",,2020-12-16 10:50:00.000000
118,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เมื่อการเดินทางเริ่มให้สิ่งที่แปลกใหม่ การแยกทางกันของเบนซ์และพี่เร จะดำเนินไปในทิศทางไหน ติดตามกันได้ในบทที่3
#กรุงเทพเบตง #RayronXGaijin",,2020-12-15 18:10:00.000000
119,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เต็มอิ่มกับ กรุงเทพ-เบตง บทที่1ไปแล้ว มาผ่อนคลายกับอีกมุมหนึ่งของการเดินทางที่ยังคงมีอีกหลายอย่างที่เรายังไม่ได้เล่าให้ฟัง ทั้งหมดอยู่ใน EXTRA scene บทที่1 นี้แล้ว
#กรุงเทพเบตง #RayronXGaijin
https://youtu.be/q57S6sFrBhA",,2020-12-13 19:51:00.000000
120,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"📍Finaly 13-12-20
❤️ 431
💙 742
ผลสรุปนี้เราจะลง EXTRA scene บทที่1 ให้ท่านชมในเร็ววันนี้จ้า
📍ร่วม VOTE ทางเลือกในการรับชมคลิปแยกของไทม์ไลน์ กรุงเทพ-เบตง
❤️1. มีการรวมคลิปเป็น Full EP ฉบับโคตรเต็ม ลงช่วงปีใหม่
💙… เพิ่มเติม",,2020-12-11 10:41:00.000000
121,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ใครยังไม่ได้ดู อย่าลืมอู้งานไปดูจ้า 😂
กับอีกหนึ่งช่องทางในการติดตาม บทที่2
Rayron X Gaijin กรุงเทพ-เบตง",,2020-12-09 10:08:00.000000
122,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เรื่องราวกำลังเข้มข้น!! ปลายทางเป็นแค่จุดหมาย
ระหว่างทางคงจะเป็นเสน่ห์ที่ยากจะลืม
มาลุ้นกันว่าจะจบมั้ย ไปกันทางไหน ไปได้ยังไง และเจอะเจอผู้ใด ในเรื่องราวการเดินทางในบทที่ 2 ครั้งนี้กับ กรุงเทพ-เบตง บทที่2
#กรุงเทพเบตง #RayronXGaijin",,2020-12-08 17:54:00.000000
123,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],ขอบคุณบทสัมภาษณ์จาก #TheJobs ทางช่อง #AmarinTV ด้วยจ้า,หากคุณเคยคิดว่าบล็อกเกอร์ท่องเที่ยวจะต้องมีทีมงานหลายคน.. วันนี้ #TheJobs จะพาไปรู้จักกับเบนซ์ ไกจิน บล็อกเกอร์ท่องเที่ยว ที่เริ่มจากการแบกเป้ไปเที่ยวคนเดียวตั้งแต่เหนือจรดใต้ คิดบทเอง พากษ์เสียงเอง ถ่ายทำและตัดต่อเอง ตั้งใจทำเป็นไดอารี่ชีวิตของตนเอง แต่กลับสร้างแรงบันดาลใจให้กับผู้คนมากมายที่ได้รับชม!!!!,2020-12-05 12:14:00.000000
124,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],เดินทางร่วมกันมาหมดแล้วกับรถแต่ละรุ่นของ Cub House วันนี้เบนซ์และพี่เร ขอพาทัวร์ที่บูท Motor Expo 2020 กันหน่อยนะ 😄,ที่บูธรถจักรยานยนต์ฮอนด้า ในงาน Motor Expo 2020 ณ IMPACT เมืองทองธานี,2020-12-04 19:21:00.000000
125,,['Rayron : เร่ร่อน'],ที่บูธรถจักรยานยนต์ฮอนด้า ในงาน Motor Expo 2020 ณ IMPACT เมืองทองธานี,,2020-12-04 19:16:00.000000
126,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"อีกหนึ่ง ช่องทางในการติดตาม
Rayron X Gaijinกรุงเทพ-เบตงบทที่1
และรอติดตามกันต่อในบทที่2ในอีกไม่ช้าจ้า",,2020-12-02 14:04:00.000000
127,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],ปลายฝนต้นหนาวเข้าสู่ฤดูแห่งการท่องเที่ยว การเดินทางของเบนซ์และเร เริ่มขึ้นอีกครั้งด้วย2ล้อที่ตั้งใจจะไปให้สุดใต้แดนสยาม การเดินทางครั้งนี้เป็นครั้งที่2แล้วหลังจากที่ทั้งคู่เคยออกเดินทางโร้ดทริปด้วยกันมา… เพิ่มเติม,,2020-12-01 07:14:00.000000
128,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"การเดินทางในแบบรถเล็กสองล้อสองคนเพื่อตรงจากกรุงเทพเข้าสู่ อ.เบตง สุดเขตแดนประเทศไทย พบกับการเดินทาง Road trip พร้อมกันเดือน ธันวาคมนี้
#RayronXGaijin #Roadtrip #กรุงเทพเบตง",,2020-11-29 09:48:00.000000
129,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เดี๋ยวนี้เขามีสติ๊กเกอร์ Line Gaijin ด้วยนา ซื้อไปเล่นกับเพื่อนมั้ยค้าบ 😂
#TheGaijinTrips",,2020-11-22 17:53:00.000000
130,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เดี๋ยวจะกลับไปเล่าให้ฟังนะ 🙂
#RayronXGaijin #กรุงเทพเบตง","เมื่อเราพบจุดหมาย การเดินทางก็สิ้นสุด
14 วัน กับ 2 ล้อคู่ใจ บนเส้นทางจากกรุงเทพ ถึง เบตง
มิตรภาพ อุปสรรค เสียงหัวเราะ และฝ้าแดด เรื่องราวมากมายที่ได้พบเจอตลอดระยะทางหลายพันกิโลเมตรที่คันปากอยากจะเล่า
การเดินทางสิ้นสุดลง แต่เรื่องเล่าระหว่างทางกำลังจะเริ่มต้น
แล้วเจอกัน",2020-11-18 08:13:00.000000
131,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],,,2020-11-17 14:33:00.000000
132,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ใกล้ถึงปลายทางแล้ว เบตงคงอีกไม่ไกล 😄
#กรุงเทพเบตง #TheGaijinTrips #Rayron","จากพังงาทะลุกระบี่ มุ่งหน้าสู่สงขลา เจ็บตูดและปวดตัวแต่ก็คุ้มค่ากับสถานที่ที่ได้พักกับผู้คนที่ได้เจอ หนทางนี้ยังอีกยาวไกล แต่ก็ใกล้ปลายทางของสามจังหวัดที่รอเราอยู่
#Rayron #TheGaijinTrips #กรุงเทพเบตง #C125
#Monkey #cubhouse",2020-11-13 13:37:00.000000
133,,['Rayron : เร่ร่อน'],"จากพังงาทะลุกระบี่ มุ่งหน้าสู่สงขลา เจ็บตูดและปวดตัวแต่ก็คุ้มค่ากับสถานที่ที่ได้พักกับผู้คนที่ได้เจอ หนทางนี้ยังอีกยาวไกล แต่ก็ใกล้ปลายทางของสามจังหวัดที่รอเราอยู่
#Rayron #TheGaijinTrips #กรุงเทพเบตง #C125
#Monkey #cubhouse",,2020-11-13 13:31:00.000000
134,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],กับการท่องเที่ยวรอบเขื่อนคงยังไม่พอถ้าเราไม่ได้เรียนรู้จักชุมชนโดยรอบเขื่อน การเดินทางครั้งนี้นอกจากเราจะสาธิตวิธีตั้งกล้องถ่าย VDO ด้วยตัวเองเพียงคนเดียวแล้ว เรายังพาทุกคนไปพบกับวิถีชาวบ้าน… เพิ่มเติม,,2020-11-10 16:47:00.000000
135,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ตามกันมาติดๆกับการเดินทางRoad trip ที่ผ่านมาหนึ่งอาทิตย์แล้ว น่าจะถึงครึ่งทางแล้วนะ ฮึบๆ🙂
#กรุงเทพเบตง #RayronXGaijin","หลังจากเดินทางกันมาได้เกือบหนึ่งอาทิตย์ เราก็ผ่านเส้นทางสวยงามมากมายในสไตล์ของภาคใต้บ้านเรา จุดหมายยังคงไม่ไกลเกินครึ่งทาง เดินทางไปพร้อมกันต่อเลยจ้า
#C125 #Monkey #cubhouse #TheGaijinTrips #Rayron #กรุงเทพเบตง",2020-11-07 17:21:00.000000
136,,['Rayron : เร่ร่อน'],"หลังจากเดินทางกันมาได้เกือบหนึ่งอาทิตย์ เราก็ผ่านเส้นทางสวยงามมากมายในสไตล์ของภาคใต้บ้านเรา จุดหมายยังคงไม่ไกลเกินครึ่งทาง เดินทางไปพร้อมกันต่อเลยจ้า
#C125 #Monkey #cubhouse #TheGaijinTrips #Rayron #กรุงเทพเบตง",,2020-11-07 17:07:00.000000
137,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เขื่อนที่ใหญ่ที่สุดในจังหวัดตากและใหญ่ที่สุดในประเทศไทย เชื่อว่าเขื่อนภูมิพลคงเป็นจุดที่หลายคนอาจจะรู้จักแต่ยังไม่เคยได้มาสัมผัส ทริปนี้เราจะพามาถ่าย Timelapse บริเวณรอบเขื่อนภูมิพลไปพร้อมกัน กับ โรงไฟฟ้าท่องเที่ยวครับ
#เขื่อนภูมิพล
IG : Thegaijintrips
ติดต่อโฆษณาได้ที่ Facebook Fanpage : https://www.facebook.com/rayron.tv",,2020-11-05 16:56:00.000000
138,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เราเริ่มออกเดินทางกันอีกครั้ง หวังว่าอีกไม่นานเกินรอครับ
#Monkey125 #Supercub #C125 #Rayron #TheGaijinTrips #กรุงเทพเบตง","ประมวลภาพการเดินทางสไตล์ค่ำไหนนอนนั่นแบบไม่เร่งรีบสไตล์ ไฮโซเร และ เบนซ์ไกจิน เส้นทางยังคงอีกยาวไกล เราจะพาไปรุ่งหรือล่วงต้องมาลองติดตามกันดูจ้า
#Monkey125 #Supercub #C125 #Rayron #TheGaijinTrips #กรุงเทพเบตง",2020-11-05 11:54:00.000000
139,,['Rayron : เร่ร่อน'],"ประมวลภาพการเดินทางสไตล์ค่ำไหนนอนนั่นแบบไม่เร่งรีบสไตล์ ไฮโซเร และ เบนซ์ไกจิน เส้นทางยังคงอีกยาวไกล เราจะพาไปรุ่งหรือล่วงต้องมาลองติดตามกันดูจ้า
#Monkey125 #Supercub #C125 #Rayron #TheGaijinTrips #กรุงเทพเบตง",,2020-11-05 11:36:00.000000
140,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP46 จันทบุรี 2วัน 1คืน
ผมออกเดินทางเข้าสู่จังหวังข้างเคียงที่ได้ผ่านไปผ่านมาตั้งแต่ครั้งยังเป็นเด็ก… เพิ่มเติม",,2020-11-01 07:29:00.000000
141,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ต้นเดือนนี้ เราลงตะวันออกพาเที่ยวเมืองจันกับ EP46
จันทบุรี ครับผม ✌️",,2020-10-29 17:13:00.000000
142,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"เชื่อว่าหลายคนคงจะเคยได้ผ่านไปผ่านมาที่หน้าเขื่อนศรีนครินทร์กันมาบ้างแต่ยังไม่มีโอกาสได้เข้าไปท่องเที่ยวเยี่ยมชมบริเวณสันเขื่อนด้านในเท่าไหร่นัก วันนี้ผมอยากจะพาทุกคนเข้าไปยังสันเขื่อนศรีพร้อมกับเฉลยการถ่ายทำชนิดหนึ่งที่เค้าเรียกกันว่า ""ไม้เซลฟี่ล่องหน"" ซึ่งเชื่อว่าน่าจะตอบปัญหาคาใจกันไปได้หลายคนเลยครับ
#เขื่อนศรีนครินทร์",,2020-10-27 17:01:00.000000
143,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"วันนี้เราจะพาทุกคนไปรู้จักกับฝูงค้างคาวที่อาศัยอยู่ในวัดภายในอำเมืองของจังหวัดฉะเชิงเทรา หรือที่เค้าเรียกกันว่าแปดริ้ว ซึ่งในทริปนี้ต้องขอขอบคุณกล้องติดรถ Proof ที่ช่วยสนับสนุนการเดินทางด้วยความปลอดภัยบนท้องถนนให้กับผมด้วยครับ
#Proof #กล้องติดรถ",,2020-10-23 18:02:00.000000
144,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],หลายคนอาจจะสงสัยวิธีการอัดเสียงเวลาพูดคุยในการเดินทางของผม ว่าต้องมีวิธีการยังไงในการพูดคุยกับผู้คนให้ได้เสียงออกมาคมชัดและไม่ทำให้ผู้ที่กำลังพูดคุยด้วยเกร็งจนเกินไป… เพิ่มเติม,,2020-10-19 09:02:00.000000
145,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"อีกหนึ่งช่องทางในการติดตาม EP45 ตราด
Youtube Chanel The Gaijin Trips ขอเป็นมุมเล็กๆให้หลายคนที่ตรึงเครียดได้หยุดพักกันบ้างนะครับ 🙏",,2020-10-17 09:10:00.000000
146,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP45 ตราด 2วัน 1คืน
สุดขอบตะวันออกของประเทศไทย ตราดเป็นจังหวัดที่หลายคนมักจะใช้เป็นทางผ่านในการเดินทางไปเกาะแก่งต่างๆที่สวยงาม แต่การเดินทางครั้งนี้ทำให้ผมรู้ว่า… เพิ่มเติม",,2020-10-16 07:13:00.000000
147,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"กลางเดือนนี้พบกันที่ภาคตะวันออกบ้านเรากันบ้าง
กับ The Gaijin Trips แบกเป้เที่ยวคนเดียว EP45 ตราด",,2020-10-12 15:46:00.000000
148,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"วันนี้ไปช็อปปิ้งสักหน่อยนะ
#ELEMENT72 #KEEN #Rubberkiller #calm #outdoorthailand",,2020-10-11 00:05:00.000000
149,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],,,2020-10-10 16:36:00.000000
150,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"📌E-Outside Expo วันที่ 8-11 ตุลาคมนี้📌
🙏🏻เรียนเชิญชาว Rayron x The Gaijin Trips มาร่วมพบปะพูดคุยกับพวกเค้าแบบตัวเป็นๆในวันเสาร์ที่ 10 ต.ค.
เวลา16:00-18:00 น.
📍พร้อมสามล้อคู่ใจเฮียเร (น้องลำดวน🛺)… เพิ่มเติม",,2020-10-07 12:24:00.000000
151,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ไหนใครใส่เสื้อ The Gaijin Trips ไปไหนกันแล้วบ้างนะ
อวดหน่อยได้มั้ยอยากรู้จ้า 😄",,2020-10-06 09:46:00.000000
152,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"อีกหนึ่งช่องทางในการติดตาม Youtube Chanel
EP44 ฆูนุงซีลีปัต ยอดเขาที่สวยงามในยะลา ที่ไม่น่ากลัวอย่างที่คุณคิด🇹🇭
#ฆูนุงซีลีปัต #TheGaijinTrips #Rayron",,2020-10-02 10:01:00.000000
153,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP44 ฆูนุงซีลีปัต 2วัน 1คืน
ด้วยงบ 2,500 บาท
การเดินทางเข้าสู่ยะลาได้ล่วงเลยมาจนถึงการพยายามเดินทางขึ้นยอดเขาฆูนุงซีลีปัตในเย็นวันที่ผมออกเดินทางไปพร้อม3คนนำทาง… เพิ่มเติม",,2020-10-01 07:10:00.000000
154,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"ต้นเดือนนี้พบกับ EP44 ฆูนุงซีลีปัต
กลับเข้าสู่เส้นทางของเรากันอีกครั้งในรูปแบบ Gaijin Style",,2020-09-28 16:49:00.000000
155,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],เชื่อว่าหลายคนที่ชอบท่องเที่ยวอาจจะติดปัญหาเวลาอยากถ่ายภาพคนเดียว… เพิ่มเติม,,2020-09-25 16:46:00.000000
156,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],พี่เบนซ์พบน้องๆ สัมนา ณ มหาวิทยาลัยราชภัฏสวนสุนันทา เทปบันทึก Hilight การสนทนา วันที่ 14.9.20 ขอบคุณน้องๆและคณะอาจารย์ ณ มหาวิทยาลัยราชภัฏสวนสุนันทาที่ให้เกีตรติผมได้ไปพูดด้วยนะครับ,,2020-09-23 21:15:00.000000
157,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],มีหลายๆคนถามกันเข้ามาถึงการถ่ายทำในรูปแบบต่างๆของผม เบนซ์ The Gaijin Trips ในครั้งนี้ในเทป The Gaijin Trips ร่วมกับ EGAT ผมจะขอแบ่งปันเทคนิกการบินโดรนในรูปแบบต่างๆของผมในการเดินทางไปเยือนเขื่อนลำตะคอง ณ โคราช… เพิ่มเติม,,2020-09-21 17:15:00.000000
158,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"EP43 ยะลา จุฬาภรณ์พัฒนา๙ ทาง Youtube
ผมตั้งใจถ่ายทอดออกมาให้เป็นอีกหนึ่งกระบอกเสียงของพี่น้องชาวสามจังหวัดถึงความสวยงามและความรู้สึกอีกมุมของผู้ที่อยู่ในพื้นที่แห่งนี้ ซึ่งผมหวังว่าหลายๆคนที่ได้ดูแล้ว คงจะเปลี่ยนมุมมองที่มีต่อ3จังหวัด ไปในทางที่ดีขึ้นได้ไม่มากก็น้อยนะครับ
🙏❤️🇹🇭",,2020-09-17 10:54:00.000000
159,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"The Gaijin Trips แบกเป้เที่ยวคนเดียว EP43 ยะลา จุฬาภรณ์พัฒนา๙ 2วัน 1คืน
ด้วยงบ 3,000 บาท
ยะลา หนึ่งใน 3 จังหวัดชายแดนภาคใต้ของประเทศไทย พื้นที่ที่หลายคนยังไม่แน่ใจที่จะเดินทางไปเยือนสักเท่าไหร่… เพิ่มเติม",,2020-09-16 07:15:00.000000
160,,['The Gaijin Trips แบกเป้เที่ยวคนเดียว'],"กลางเดือนนี้มาลงใต้เข้าสู่ดินแดน 3 จังหวัดกับเรา
EP43 ยะลา จุฬาพรพัฒนา ๙ 🇹🇭",,2020-09-13 09:53:00.000000
